Facility ID,Facility Name,Address,City/Town,State,ZIP Code,County/Parish,Condition,Measure ID,Measure Name,Score,Sample,Footnote,Start Date,End Date
240026,ELK VIEW MEDICAL CENTER,6764 Elk St,Elk View,SD,54735,River,Emergency Department,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit,157,1485,,01/01/2025,12/31/2025
260104,NORTH HAVEN MEMORIAL HOSPITAL,979 Elk St,North Haven,IL,51146,River,Emergency Department,ED_2b,Average (median) time patients spent in the emergency department after the doctor decided to admit them,Not Available,,25,01/01/2025,12/31/2025
520114,Elk Rapids Health System,6733 Cedar St,Elk Rapids,IA,51636,Elk,Emergency Department,OP_23,Percentage of patients who came to the emergency department with stroke symptoms who received brain scan results within 45 minutes,94,2740,,01/01/2025,12/31/2025
,WI STATE AVERAGE,,,WI,,,Emergency Department,OP_23,Percentage of patients who came to the emergency department with stroke symptoms who received brain scan results within 45 minutes,68.0,,,01/01/2025,12/31/2025
280024,Elk Grove Memorial Hospital,4335 Elk St,Elk Grove,IA,58546,Cedar,Emergency Department,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit,93,3114,,01/01/2025,12/31/2025
280044,Pine Falls Community Hospital,9679 North St,Pine Falls,IL,55674,Cedar,Emergency Department,OP_22,Left without being seen,2.9,4129,,01/01/2025,12/31/2025
140007,PRAIRIE VIEW MEMORIAL HOSPITAL,1725 Cedar St,Prairie View,IA,50430,Cedar,Emergency Department,ED_2b,Average (median) time patients spent in the emergency department after the doctor decided to admit them,206,2039,,01/01/2025,12/31/2025
160040,Grand Rapids Health System,1414 Prairie St,Grand Rapids,NE,53596,Cedar,Emergency Department,ED_2b,Average (median) time patients spent in the emergency department after the doctor decided to admit them,53,3795,,01/01/2025,12/31/2025
240079,North Haven Regional Medical Center,6570 Elk St,North Haven,MO,57689,Cedar,Emergency Department,OP_18c,Average (median) time patients spent in the emergency department before leaving from the visit - Psychiatric/Mental Health Patients,221,1096,,01/01/2025,12/31/2025
160037,Pine Ridge Health System,574 Pine St,Pine Ridge,IA,57463,Cedar,Emergency Department,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit,210,1989,,01/01/2025,12/31/2025
140028,River Ridge Med Ctr,3648 North St,River Ridge,WI,55802,Grand,Emergency Department,ED_2b,Average (median) time patients spent in the emergency department after the doctor decided to admit them,88,961,,01/01/2025,12/31/2025
260045,North Falls County Hospital,2688 Prairie St,North Falls,MN,53830,North,Emergency Department,OP_18c,Average (median) time patients spent in the emergency department before leaving from the visit - Psychiatric/Mental Health Patients,510,655,,01/01/2025,12/31/2025
140113,Fair Bluff Health System,3414 Elk St,Fair Bluff,SD,54108,North,Emergency Department,OP_18c,Average (median) time patients spent in the emergency department before leaving from the visit - Psychiatric/Mental Health Patients,336,3204,,01/01/2025,12/31/2025
240035,Pine Haven Medical Center,7156 Grand St,Pine Haven,SD,52937,Grand,Emergency Department,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit,278,1249,,01/01/2025,12/31/2025
280044,Pine Falls Community Hospital,9162 Grand St,Pine Falls,IL,56125,Cedar,Emergency Department,OP_23,Percentage of patients who came to the emergency department with stroke symptoms who received brain scan results within 45 minutes,77,2209,,01/01/2025,12/31/2025
160118,North Falls Health System,9425 Cedar St,North Falls,MO,58605,River,Emergency Department,OP_22,Left without being seen,4.7,3855,,01/01/2025,12/31/2025
260069,Prairie Bluff Memorial Hospital,2386 Prairie St,Prairie Bluff,IA,55957,River,Emergency Department,OP_22,Left without being seen,3.2,1978,,01/01/2025,12/31/2025
240022,Fair Bluff Regional Medical Center,9649 Elk St,Fair Bluff,MO,56704,Fair,Emergency Department,OP_22,Left without being seen,3.0,1884,,01/01/2025,12/31/2025
140019,GRAND JUNCTION MEMORIAL HOSPITAL,8672 Elk St,Grand Junction,NE,56807,North,Emergency Department,OP_23,Percentage of patients who came to the emergency department with stroke symptoms who received brain scan results within 45 minutes,102,3912,,01/01/2025,12/31/2025
,IA STATE AVERAGE,,,IA,,,Emergency Department,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit,165,,,01/01/2025,12/31/2025
240012,Grand Falls Community Hospital,5137 Cedar St,Grand Falls,IA,52456,Elk,Emergency Department,OP_23,Percentage of patients who came to the emergency department with stroke symptoms who received brain scan results within 45 minutes,78,1354,,01/01/2025,12/31/2025
260087,Elk Grove Memorial Hospital,1139 Prairie St,Elk Grove,IA,54771,Elk,Emergency Department,OP_22,Left without being seen,2.4,2519,,01/01/2025,12/31/2025
280017,Cedar Bluff Regional Medical Center,7879 River St,Cedar Bluff,IA,57061,Pine,Emergency Department,ED_2b,Average (median) time patients spent in the emergency department after the doctor decided to admit them,217,161,,01/01/2025,12/31/2025
140028,River Ridge Medical Center,6268 River St,River Ridge,WI,51706,North,Emergency Department,OP_22,Left without being seen,1.6,139,,01/01/2025,12/31/2025
240059,CEDAR HAVEN HEALTH SYSTEM,777 Pine St,Cedar Haven,IL,56941,Grand,Emergency Department,ED_2b,Average (median) time patients spent in the emergency department after the doctor decided to admit them,201,3290,,01/01/2025,12/31/2025
430025,Fair Bluff County Hospital,1235 Pine St,Fair Bluff,IL,56440,North,Emergency Department,ED_2b,Average (median) time patients spent in the emergency department after the doctor decided to admit them,20,2690,,01/01/2025,12/31/2025
160064,Pine Haven Medical Center,485 River St,Pine Haven,IL,58597,Prairie,Emergency Department,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit,202,3504,,01/01/2025,12/31/2025
170003,Elk Falls Community Hospital,9563 Prairie St,Elk Falls,IA,52108,Prairie,Emergency Department,OP_18c,Average (median) time patients spent in the emergency department before leaving from the visit - Psychiatric/Mental Health Patients,374,2737,,01/01/2025,12/31/2025
280062,Fair Rapids Community Hospital ,3006 Prairie St,Fair Rapids,MN,57155,Elk,Emergency Department,ED_2b,Average (median) time patients spent in the emergency department after the doctor decided to admit them,163,846,,01/01/2025,12/31/2025
160108,Grand Bluff Memorial Hospital,6177 Elk St,Grand Bluff,IA,56492,Elk,Emergency Department,OP_22,Left without being seen,0.3,1767,,01/01/2025,12/31/2025
260087,Elk Grove Memorial Hospital,2990 Pine St,Elk Grove,IA,57539,Elk,Emergency Department,ED_2b,Average (median) time patients spent in the emergency department after the doctor decided to admit them,183,373,,01/01/2025,12/31/2025
280043,Prairie View Regional Medical Center,5776 Fair St,Prairie View,IA,51134,Pine,Emergency Department,OP_18c,Average (median) time patients spent in the emergency department before leaving from the visit - Psychiatric/Mental Health Patients,333,1236,,01/01/2025,12/31/2025
160067,North Ridge County Hospital,1312 North St,North Ridge,IA,51825,Cedar,Emergency Department,OP_23,Percentage of patients who came to the emergency department with stroke symptoms who received brain scan results within 45 minutes,118,370,,01/01/2025,12/31/2025
160083,North Bluff Regional Medical Center,2770 River St,North Bluff,KS,57842,Elk,Emergency Department,OP_22,Left without being seen,1.3,1022,,01/01/2025,12/31/2025
170034,North Grove Medical Center,4549 Pine St,North Grove,KS,50625,River,Emergency Department,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit,246,322,,01/01/2025,12/31/2025
240095,Pine Ridge Medical Center,7007 Prairie St,Pine Ridge,KS,52264,Elk,Emergency Department,OP_18c,Average (median) time patients spent in the emergency department before leaving from the visit - Psychiatric/Mental Health Patients,366,160,,01/01/2025,12/31/2025
430009,Grand Bluff Community Hospital,5031 North St,Grand Bluff,IL,50922,Elk,Emergency Department,OP_22,Left without being seen,4.0,1902,,01/01/2025,12/31/2025
430054,Cedar Grove Health System,5892 Fair St,Cedar Grove,WI,51086,Prairie,Emergency Department,OP_22,Left without being seen,2.8,3865,,01/01/2025,12/31/2025
240082,Grand Rapids Memorial Hospital,9232 Prairie St,Grand Rapids,IL,57169,North,Emergency Department,OP_22,Left without being seen,1.5,3960,,01/01/2025,12/31/2025
430066,Grand Ridge Medical Center,504 Fair St,Grand Ridge,NE,50722,Fair,Emergency Department,OP_18c,Average (median) time patients spent in the emergency department before leaving from the visit - Psychiatric/Mental Health Patients,507,809,,01/01/2025,12/31/2025
260076,River View County Hospital,9153 Fair St,River View,SD,58544,Pine,Emergency Department,OP_22,Left without being seen,Not Available,,25,01/01/2025,12/31/2025
280080,Fair Rapids Memorial Hospital,5220 Elk St,Fair Rapids,MO,56253,River,Emergency Department,OP_23,Percentage of patients who came to the emergency department with stroke symptoms who received brain scan results within 45 minutes,66,1748,,01/01/2025,12/31/2025
260004,Elk Haven Medical Center,303 River St,Elk Haven,NE,56160,Cedar,Emergency Department,OP_23,Percentage of patients who came to the emergency department with stroke symptoms who received brain scan results within 45 minutes,70,1699,,01/01/2025,12/31/2025
430093,River Bluff Health System,506 Elk St,River Bluff,IL,51902,Prairie,Emergency Department,OP_18c,Average (median) time patients spent in the emergency department before leaving from the visit - Psychiatric/Mental Health Patients,335,1838,,01/01/2025,12/31/2025
160030,Cedar View Health System,971 Pine St,Cedar View,IA,57322,North,Emergency Department,ED_2b,Average (median) time patients spent in the emergency department after the doctor decided to admit them,Not Available,,5,01/01/2025,12/31/2025
140053,River Grove Regional Medical Center,8791 Fair St,River Grove,WI,57229,Fair,Emergency Department,OP_18c,Average (median) time patients spent in the emergency department before leaving from the visit - Psychiatric/Mental Health Patients,418,3102,,01/01/2025,12/31/2025
430110,River Ridge Memorial Hospital,8558 Prairie St,River Ridge,NE,53642,River,Emergency Department,OP_23,Percentage of patients who came to the emergency department with stroke symptoms who received brain scan results within 45 minutes,43,1005,,01/01/2025,12/31/2025
430116,Elk Grove Medical Center,3431 River St,Elk Grove,MN,57006,Cedar,Emergency Department,OP_22,Left without being seen,5.9,1109,,01/01/2025,12/31/2025
,IL STATE AVERAGE,,,IL,,,Emergency Department,ED_2b,Average (median) time patients spent in the emergency department after the doctor decided to admit them,118,,,01/01/2025,12/31/2025
140057,Elk Ridge County Hospital,2232 Cedar St,Elk Ridge,MN,55558,River,Emergency Department,OP_22,Left without being seen,2.5,802,,01/01/2025,12/31/2025
280106,Cedar View Medical Center ,1577 North St,Cedar View,MO,55665,River,Emergency Department,ED_2b,Average (median) time patients spent in the emergency department after the doctor decided to admit them,247,1694,,01/01/2025,12/31/2025
,KS STATE AVERAGE,,,KS,,,Emergency Department,OP_18c,Average (median) time patients spent in the emergency department before leaving from the visit - Psychiatric/Mental Health Patients,310,,,01/01/2025,12/31/2025
140050,River View Med Ctr,5509 Elk St,River View,KS,56173,Cedar,Emergency Department,OP_23,Percentage of patients who came to the emergency department with stroke symptoms who received brain scan results within 45 minutes,82,2809,,01/01/2025,12/31/2025
140050,River View Medical Center,9188 Cedar St,River View,KS,58047,North,Emergency Department,OP_18c,Average (median) time patients spent in the emergency department before leaving from the visit - Psychiatric/Mental Health Patients,231,259,,01/01/2025,12/31/2025
140053,River Grove Regional Medical Center,4162 Grand St,River Grove,WI,57082,Elk,Emergency Department,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit,164,4184,,01/01/2025,12/31/2025
260119,Fair Ridge Health System,8590 River St,Fair Ridge,SD,51460,Pine,Emergency Department,ED_2b,Average (median) time patients spent in the emergency department after the doctor decided to admit them,80,3476,,01/01/2025,12/31/2025
280008,Elk View Health System,6631 Fair St,Elk View,NE,51174,Prairie,Emergency Department,OP_22,Left without being seen,1.3,2285,,01/01/2025,12/31/2025
280106,Cedar View Medical Center,4338 Cedar St,Cedar View,MO,54902,North,Emergency Department,OP_23,Percentage of patients who came to the emergency department with stroke symptoms who received brain scan results within 45 minutes,50,657,,01/01/2025,12/31/2025
520055,Fair View Memorial Hospital,9976 Fair St,Fair View,SD,54929,Fair,Emergency Department,OP_22,Left without being seen,Not Available,,5,01/01/2025,12/31/2025
160002,Prairie View County Hospital,5553 Prairie St,Prairie View,SD,57486,Cedar,Emergency Department,OP_23,Percentage of patients who came to the emergency department with stroke symptoms who received brain scan results within 45 minutes,77,3656,,01/01/2025,12/31/2025
260109,River Falls County Hospital,3915 Cedar St,River Falls,IL,55536,Grand,Emergency Department,OP_23,Percentage of patients who came to the emergency department with stroke symptoms who received brain scan results within 45 minutes,52,2801,,01/01/2025,12/31/2025
260069,Prairie Bluff Memorial Hospital,9302 Fair St,Prairie Bluff,IA,58516,Prairie,Emergency Department,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit,192,1500,,01/01/2025,12/31/2025
140049,Pine Rapids Community Hospital,5284 Prairie St,Pine Rapids,MO,52404,Pine,Emergency Department,OP_23,Percentage of patients who came to the emergency department with stroke symptoms who received brain scan results within 45 minutes,46,711,,01/01/2025,12/31/2025
170056,Pine Falls Community Hospital,3853 Elk St,Pine Falls,IL,52779,Cedar,Emergency Department,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit,228,303,,01/01/2025,12/31/2025
260092,Elk View Community Hospital,2790 Prairie St,Elk View,WI,52672,North,Emergency Department,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit,171,570,,01/01/2025,12/31/2025
240012,Grand Falls Community Hospital,4384 Fair St,Grand Falls,IA,52878,Cedar,Emergency Department,ED_2b,Average (median) time patients spent in the emergency department after the doctor decided to admit them,,,5,01/01/2025,12/31/2025
280062,Fair Rapids Community Hospital,9339 Cedar St,Fair Rapids,MN,56639,North,Emergency Department,OP_18c,Average (median) time patients spent in the emergency department before leaving from the visit - Psychiatric/Mental Health Patients,263,3136,,01/01/2025,12/31/2025
160117,Cedar Haven Health System,6177 Grand St,Cedar Haven,IA,51904,Grand,Emergency Department,ED_2b,Average (median) time patients spent in the emergency department after the doctor decided to admit them,78,3528,,01/01/2025,12/31/2025
160030,Cedar View Health System,8368 River St,Cedar View,IA,53735,Cedar,Emergency Department,OP_22,Left without being seen,5.2,3163,,01/01/2025,12/31/2025
240035,Pine Haven Medical Center,1533 Fair St,Pine Haven,SD,56700,River,Emergency Department,OP_22,Left without being seen,3.8,3053,,01/01/2025,12/31/2025
,IL STATE AVERAGE,,,IL,,,Emergency Department,OP_23,Percentage of patients who came to the emergency department with stroke symptoms who received brain scan results within 45 minutes,68.0,,,01/01/2025,12/31/2025
240006,River Grove Medical Center,5055 Fair St,River Grove,WI,53512,Cedar,Emergency Department,ED_2b,Average (median) time patients spent in the emergency department after the doctor decided to admit them,133,3548,,01/01/2025,12/31/2025
160117,Cedar Haven Health System,9131 River St,Cedar Haven,IA,54843,Prairie,Emergency Department,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit,,,25,01/01/2025,12/31/2025
430110,River Ridge Memorial Hospital,7164 Prairie St,River Ridge,NE,51151,Fair,Emergency Department,OP_18c,Average (median) time patients spent in the emergency department before leaving from the visit - Psychiatric/Mental Health Patients,242,139,,01/01/2025,12/31/2025
430010,Grand Haven Medical Center,9944 River St,Grand Haven,MN,51296,Cedar,Emergency Department,ED_2b,Average (median) time patients spent in the emergency department after the doctor decided to admit them,274,3931,,01/01/2025,12/31/2025
160046,Pine Falls County Hospital,1901 Cedar St,Pine Falls,IA,51430,Pine,Emergency Department,ED_2b,Average (median) time patients spent in the emergency department after the doctor decided to admit them,197,1835,,01/01/2025,12/31/2025
160073,Grand View County Hospital,1347 Grand St,Grand View,IA,57449,Elk,Emergency Department,OP_18c,Average (median) time patients spent in the emergency department before leaving from the visit - Psychiatric/Mental Health Patients,237,606,,01/01/2025,12/31/2025
260094,River Ridge Medical Center,343 River St,River Ridge,NE,58147,North,Emergency Department,OP_23,Percentage of patients who came to the emergency department with stroke symptoms who received brain scan results within 45 minutes,70,2168,,01/01/2025,12/31/2025
160102,River Bluff Health System,2795 North St,River Bluff,IL,52617,North,Emergency Department,OP_18c,Average (median) time patients spent in the emergency department before leaving from the visit - Psychiatric/Mental Health Patients,149,2921,,01/01/2025,12/31/2025
160118,North Falls Health System,7218 River St,North Falls,MO,51662,Fair,Emergency Department,OP_18c,Average (median) time patients spent in the emergency department before leaving from the visit - Psychiatric/Mental Health Patients,213,3883,,01/01/2025,12/31/2025
280072,Grand Ridge Regional Medical Center ,6705 Pine St,Grand Ridge,MN,51781,Prairie,Emergency Department,OP_22,Left without being seen,6.1,785,,01/01/2025,12/31/2025
,WI STATE AVERAGE,,,WI,,,Emergency Department,OP_18c,Average (median) time patients spent in the emergency department before leaving from the visit - Psychiatric/Mental Health Patients,310,,,01/01/2025,12/31/2025
140112,Pine Junction Community Hospital,6821 River St,Pine Junction,MO,53020,Elk,Emergency Department,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit,Not Available,,5,01/01/2025,12/31/2025
